62,-4.850876R_{hombiscale}+R_{hombioffsetx},0.010000R_{hombiscale}+R_{hombioffsety},-1.482638R_{hombiscale}+R_{hombioffsetz}
63,-2.163854R_{hombiscale}+R_{hombioffsetx},4.357702R_{hombiscale}+R_{hombioffsety},-1.482638R_{hombiscale}+R_{hombioffsetz}
64,-4.337702R_{hombiscale}+R_{hombioffsetx},3.527362R_{hombiscale}+R_{hombioffsety},-2.826146R_{hombiscale}+R_{hombioffsetz}
65,-1.333514R_{hombiscale}+R_{hombioffsetx},1.353514R_{hombiscale}+R_{hombioffsety},0.691216R_{hombiscale}+R_{hombioffsetz}
66,-2.163854R_{hombiscale}+R_{hombioffsetx},-4.337702R_{hombiscale}+R_{hombioffsety},-1.482638R_{hombiscale}+R_{hombioffsetz}
67,1.353514R_{hombiscale}+R_{hombioffsetx},-1.333514R_{hombiscale}+R_{hombioffsety},0.691216R_{hombiscale}+R_{hombioffsetz}
68,2.183854R_{hombiscale}+R_{hombioffsetx},-4.337702R_{hombiscale}+R_{hombioffsety},-1.482638R_{hombiscale}+R_{hombioffsetz}
69,-1.333514R_{hombiscale}+R_{hombioffsetx},-1.333514R_{hombiscale}+R_{hombioffsety},0.691216R_{hombiscale}+R_{hombioffsetz}
70,-4.337702R_{hombiscale}+R_{hombioffsetx},3.527362R_{hombiscale}+R_{hombioffsety},-7.173854R_{hombiscale}+R_{hombioffsetz}
71,-1.333514R_{hombiscale}+R_{hombioffsetx},5.701216R_{hombiscale}+R_{hombioffsety},-3.656486R_{hombiscale}+R_{hombioffsetz}
72,-4.337702R_{hombiscale}+R_{hombioffsetx},3.527362R_{hombiscale}+R_{hombioffsety},-2.826146R_{hombiscale}+R_{hombioffsetz}
73,-1.333514R_{hombiscale}+R_{hombioffsetx},5.701216R_{hombiscale}+R_{hombioffsety},-6.343514R_{hombiscale}+R_{hombioffsetz}
74,3.527362R_{hombiscale}+R_{hombioffsetx},-4.850876R_{hombiscale}+R_{hombioffsety},-5.000000R_{hombiscale}+R_{hombioffsetz}
75,1.353514R_{hombiscale}+R_{hombioffsetx},-5.681216R_{hombiscale}+R_{hombioffsety},-3.656486R_{hombiscale}+R_{hombioffsetz}
76,2.183854R_{hombiscale}+R_{hombioffsetx},-4.337702R_{hombiscale}+R_{hombioffsety},-8.517363R_{hombiscale}+R_{hombioffsetz}
77,-5.681216R_{hombiscale}+R_{hombioffsetx},1.353514R_{hombiscale}+R_{hombioffsety},-3.656486R_{hombiscale}+R_{hombioffsetz}
78,-5.681216R_{hombiscale}+R_{hombioffsetx},-1.333514R_{hombiscale}+R_{hombioffsety},-6.343514R_{hombiscale}+R_{hombioffsetz}
79,3.527362R_{hombiscale}+R_{hombioffsetx},-2.163854R_{hombiscale}+R_{hombioffsety},-9.347702R_{hombiscale}+R_{hombioffsetz}
80,2.183854R_{hombiscale}+R_{hombioffsetx},-4.337702R_{hombiscale}+R_{hombioffsety},-8.517363R_{hombiscale}+R_{hombioffsetz}
81,5.701216R_{hombiscale}+R_{hombioffsetx},-1.333514R_{hombiscale}+R_{hombioffsety},-6.343514R_{hombiscale}+R_{hombioffsetz}
82,3.527362R_{hombiscale}+R_{hombioffsetx},-4.850876R_{hombiscale}+R_{hombioffsety},-5.000000R_{hombiscale}+R_{hombioffsetz}
83,-4.850876R_{hombiscale}+R_{hombioffsetx},0.010000R_{hombiscale}+R_{hombioffsety},-1.482638R_{hombiscale}+R_{hombioffsetz}
84,-1.333514R_{hombiscale}+R_{hombioffsetx},-1.333514R_{hombiscale}+R_{hombioffsety},0.691216R_{hombiscale}+R_{hombioffsetz}
85,-5.681216R_{hombiscale}+R_{hombioffsetx},-1.333514R_{hombiscale}+R_{hombioffsety},-3.656486R_{hombiscale}+R_{hombioffsetz}
86,-1.333514R_{hombiscale}+R_{hombioffsetx},-1.333514R_{hombiscale}+R_{hombioffsety},-10.691216R_{hombiscale}+R_{hombioffsetz}
87,2.183854R_{hombiscale}+R_{hombioffsetx},-4.337702R_{hombiscale}+R_{hombioffsety},-8.517363R_{hombiscale}+R_{hombioffsetz}
88,-2.163854R_{hombiscale}+R_{hombioffsetx},-4.337702R_{hombiscale}+R_{hombioffsety},-8.517363R_{hombiscale}+R_{hombioffsetz}
89,1.353514R_{hombiscale}+R_{hombioffsetx},-1.333514R_{hombiscale}+R_{hombioffsety},-10.691216R_{hombiscale}+R_{hombioffsetz}
90,-5.681216R_{hombiscale}+R_{hombioffsetx},-1.333514R_{hombiscale}+R_{hombioffsety},-6.343514R_{hombiscale}+R_{hombioffsetz}
91,-2.163854R_{hombiscale}+R_{hombioffsetx},-4.337702R_{hombiscale}+R_{hombioffsety},-1.482638R_{hombiscale}+R_{hombioffsetz}
92,-3.507362R_{hombiscale}+R_{hombioffsetx},-4.850876R_{hombiscale}+R_{hombioffsety},-5.000000R_{hombiscale}+R_{hombioffsetz}
93,1.353514R_{hombiscale}+R_{hombioffsetx},-5.681216R_{hombiscale}+R_{hombioffsety},-3.656486R_{hombiscale}+R_{hombioffsetz}
94,-5.681216R_{hombiscale}+R_{hombioffsetx},-1.333514R_{hombiscale}+R_{hombioffsety},-6.343514R_{hombiscale}+R_{hombioffsetz}
95,-4.850876R_{hombiscale}+R_{hombioffsetx},0.010000R_{hombiscale}+R_{hombioffsety},-8.517363R_{hombiscale}+R_{hombioffsetz}
96,-5.681216R_{hombiscale}+R_{hombioffsetx},1.353514R_{hombiscale}+R_{hombioffsety},-3.656486R_{hombiscale}+R_{hombioffsetz}
97,-4.337702R_{hombiscale}+R_{hombioffsetx},3.527362R_{hombiscale}+R_{hombioffsety},-7.173854R_{hombiscale}+R_{hombioffsetz}
98,-5.681216R_{hombiscale}+R_{hombioffsetx},-1.333514R_{hombiscale}+R_{hombioffsety},-3.656486R_{hombiscale}+R_{hombioffsetz}
99,-3.507362R_{hombiscale}+R_{hombioffsetx},-2.163854R_{hombiscale}+R_{hombioffsety},-0.652298R_{hombiscale}+R_{hombioffsetz}
100,-3.507362R_{hombiscale}+R_{hombioffsetx},-4.850876R_{hombiscale}+R_{hombioffsety},-5.000000R_{hombiscale}+R_{hombioffsetz}
101,-2.163854R_{hombiscale}+R_{hombioffsetx},-4.337702R_{hombiscale}+R_{hombioffsety},-1.482638R_{hombiscale}+R_{hombioffsetz}
102,-1.333514R_{hombiscale}+R_{hombioffsetx},1.353514R_{hombiscale}+R_{hombioffsety},-10.691216R_{hombiscale}+R_{hombioffsetz}
103,-4.850876R_{hombiscale}+R_{hombioffsetx},0.010000R_{hombiscale}+R_{hombioffsety},-8.517363R_{hombiscale}+R_{hombioffsetz}
104,-4.337702R_{hombiscale}+R_{hombioffsetx},3.527362R_{hombiscale}+R_{hombioffsety},-7.173854R_{hombiscale}+R_{hombioffsetz}
105,-2.163854R_{hombiscale}+R_{hombioffsetx},4.357702R_{hombiscale}+R_{hombioffsety},-8.517363R_{hombiscale}+R_{hombioffsetz}
106,1.353514R_{hombiscale}+R_{hombioffsetx},-5.681216R_{hombiscale}+R_{hombioffsety},-6.343514R_{hombiscale}+R_{hombioffsetz}
107,-2.163854R_{hombiscale}+R_{hombioffsetx},-4.337702R_{hombiscale}+R_{hombioffsety},-8.517363R_{hombiscale}+R_{hombioffsetz}
108,-1.333514R_{hombiscale}+R_{hombioffsetx},-5.681216R_{hombiscale}+R_{hombioffsety},-3.656486R_{hombiscale}+R_{hombioffsetz}
109,-3.507362R_{hombiscale}+R_{hombioffsetx},-4.850876R_{hombiscale}+R_{hombioffsety},-5.000000R_{hombiscale}+R_{hombioffsetz}
110,-4.850876R_{hombiscale}+R_{hombioffsetx},0.010000R_{hombiscale}+R_{hombioffsety},-8.517363R_{hombiscale}+R_{hombioffsetz}
111,-3.507362R_{hombiscale}+R_{hombioffsetx},-4.850876R_{hombiscale}+R_{hombioffsety},-5.000000R_{hombiscale}+R_{hombioffsetz}
112,-5.681216R_{hombiscale}+R_{hombioffsetx},-1.333514R_{hombiscale}+R_{hombioffsety},-6.343514R_{hombiscale}+R_{hombioffsetz}
113,-4.850876R_{hombiscale}+R_{hombioffsetx},0.010000R_{hombiscale}+R_{hombioffsety},-8.517363R_{hombiscale}+R_{hombioffsetz}
114,-1.333514R_{hombiscale}+R_{hombioffsetx},-1.333514R_{hombiscale}+R_{hombioffsety},-10.691216R_{hombiscale}+R_{hombioffsetz}
115,-4.337702R_{hombiscale}+R_{hombioffsetx},-3.507362R_{hombiscale}+R_{hombioffsety},-7.173854R_{hombiscale}+R_{hombioffsetz}
116,-2.163854R_{hombiscale}+R_{hombioffsetx},-4.337702R_{hombiscale}+R_{hombioffsety},-8.517363R_{hombiscale}+R_{hombioffsetz}




1,4.870876R_{hombiscale}+R_{hombioffsetx},0.010000R_{hombiscale}+R_{hombioffsety},-1.482638R_{hombiscale}+R_{hombioffsetz}
2,1.353514R_{hombiscale}+R_{hombioffsetx},1.353514R_{hombiscale}+R_{hombioffsety},0.691216R_{hombiscale}+R_{hombioffsetz}
3,-1.333514R_{hombiscale}+R_{hombioffsetx},1.353514R_{hombiscale}+R_{hombioffsety},0.691216R_{hombiscale}+R_{hombioffsetz}
4,1.353514R_{hombiscale}+R_{hombioffsetx},-1.333514R_{hombiscale}+R_{hombioffsety},0.691216R_{hombiscale}+R_{hombioffsetz}
5,1.353514R_{hombiscale}+R_{hombioffsetx},1.353514R_{hombiscale}+R_{hombioffsety},-10.691216R_{hombiscale}+R_{hombioffsetz}
6,-1.333514R_{hombiscale}+R_{hombioffsetx},1.353514R_{hombiscale}+R_{hombioffsety},-10.691216R_{hombiscale}+R_{hombioffsetz}
7,-4.850876R_{hombiscale}+R_{hombioffsetx},0.010000R_{hombiscale}+R_{hombioffsety},-8.517363R_{hombiscale}+R_{hombioffsetz}
8,-1.333514R_{hombiscale}+R_{hombioffsetx},1.353514R_{hombiscale}+R_{hombioffsety},-10.691216R_{hombiscale}+R_{hombioffsetz}
9,-2.163854R_{hombiscale}+R_{hombioffsetx},4.357702R_{hombiscale}+R_{hombioffsety},-1.482638R_{hombiscale}+R_{hombioffsetz}
10,4.870876R_{hombiscale}+R_{hombioffsetx},0.010000R_{hombiscale}+R_{hombioffsety},-1.482638R_{hombiscale}+R_{hombioffsetz}
11,4.870876R_{hombiscale}+R_{hombioffsetx},0.010000R_{hombiscale}+R_{hombioffsety},-1.482638R_{hombiscale}+R_{hombioffsetz}
12,1.353514R_{hombiscale}+R_{hombioffsetx},5.701216R_{hombiscale}+R_{hombioffsety},-3.656486R_{hombiscale}+R_{hombioffsetz}
13,2.183854R_{hombiscale}+R_{hombioffsetx},4.357702R_{hombiscale}+R_{hombioffsety},-1.482638R_{hombiscale}+R_{hombioffsetz}
14,1.353514R_{hombiscale}+R_{hombioffsetx},1.353514R_{hombiscale}+R_{hombioffsety},0.691216R_{hombiscale}+R_{hombioffsetz}
15,4.870876R_{hombiscale}+R_{hombioffsetx},0.010000R_{hombiscale}+R_{hombioffsety},-1.482638R_{hombiscale}+R_{hombioffsetz}
16,4.357702R_{hombiscale}+R_{hombioffsetx},3.527362R_{hombiscale}+R_{hombioffsety},-2.826146R_{hombiscale}+R_{hombioffsetz}
17,1.353514R_{hombiscale}+R_{hombioffsetx},1.353514R_{hombiscale}+R_{hombioffsety},0.691216R_{hombiscale}+R_{hombioffsetz}
18,-1.333514R_{hombiscale}+R_{hombioffsetx},1.353514R_{hombiscale}+R_{hombioffsety},0.691216R_{hombiscale}+R_{hombioffsetz}
19,2.183854R_{hombiscale}+R_{hombioffsetx},4.357702R_{hombiscale}+R_{hombioffsety},-1.482638R_{hombiscale}+R_{hombioffsetz}
20,-2.163854R_{hombiscale}+R_{hombioffsetx},4.357702R_{hombiscale}+R_{hombioffsety},-1.482638R_{hombiscale}+R_{hombioffsetz}
21,1.353514R_{hombiscale}+R_{hombioffsetx},5.701216R_{hombiscale}+R_{hombioffsety},-3.656486R_{hombiscale}+R_{hombioffsetz}
22,4.357702R_{hombiscale}+R_{hombioffsetx},3.527362R_{hombiscale}+R_{hombioffsety},-2.826146R_{hombiscale}+R_{hombioffsetz}
23,1.353514R_{hombiscale}+R_{hombioffsetx},5.701216R_{hombiscale}+R_{hombioffsety},-3.656486R_{hombiscale}+R_{hombioffsetz}
24,2.183854R_{hombiscale}+R_{hombioffsetx},4.357702R_{hombiscale}+R_{hombioffsety},-8.517363R_{hombiscale}+R_{hombioffsetz}
25,3.527362R_{hombiscale}+R_{hombioffsetx},4.870876R_{hombiscale}+R_{hombioffsety},-5.000000R_{hombiscale}+R_{hombioffsetz}
26,2.183854R_{hombiscale}+R_{hombioffsetx},4.357702R_{hombiscale}+R_{hombioffsety},-8.517363R_{hombiscale}+R_{hombioffsetz}
27,3.527362R_{hombiscale}+R_{hombioffsetx},4.870876R_{hombiscale}+R_{hombioffsety},-5.000000R_{hombiscale}+R_{hombioffsetz}
28,4.870876R_{hombiscale}+R_{hombioffsetx},0.010000R_{hombiscale}+R_{hombioffsety},-1.482638R_{hombiscale}+R_{hombioffsetz}
29,1.353514R_{hombiscale}+R_{hombioffsetx},-1.333514R_{hombiscale}+R_{hombioffsety},0.691216R_{hombiscale}+R_{hombioffsetz}
30,5.701216R_{hombiscale}+R_{hombioffsetx},-1.333514R_{hombiscale}+R_{hombioffsety},-3.656486R_{hombiscale}+R_{hombioffsetz}
31,2.183854R_{hombiscale}+R_{hombioffsetx},4.357702R_{hombiscale}+R_{hombioffsety},-8.517363R_{hombiscale}+R_{hombioffsetz}
32,1.353514R_{hombiscale}+R_{hombioffsetx},1.353514R_{hombiscale}+R_{hombioffsety},-10.691216R_{hombiscale}+R_{hombioffsetz}
33,-1.333514R_{hombiscale}+R_{hombioffsetx},1.353514R_{hombiscale}+R_{hombioffsety},-10.691216R_{hombiscale}+R_{hombioffsetz}
34,-2.163854R_{hombiscale}+R_{hombioffsetx},4.357702R_{hombiscale}+R_{hombioffsety},-8.517363R_{hombiscale}+R_{hombioffsetz}
35,-2.163854R_{hombiscale}+R_{hombioffsetx},4.357702R_{hombiscale}+R_{hombioffsety},-1.482638R_{hombiscale}+R_{hombioffsetz}
36,1.353514R_{hombiscale}+R_{hombioffsetx},5.701216R_{hombiscale}+R_{hombioffsety},-3.656486R_{hombiscale}+R_{hombioffsetz}
37,5.701216R_{hombiscale}+R_{hombioffsetx},1.353514R_{hombiscale}+R_{hombioffsety},-3.656486R_{hombiscale}+R_{hombioffsetz}
38,4.870876R_{hombiscale}+R_{hombioffsetx},0.010000R_{hombiscale}+R_{hombioffsety},-8.517363R_{hombiscale}+R_{hombioffsetz}
39,4.357702R_{hombiscale}+R_{hombioffsetx},3.527362R_{hombiscale}+R_{hombioffsety},-7.173854R_{hombiscale}+R_{hombioffsetz}
40,-2.163854R_{hombiscale}+R_{hombioffsetx},4.357702R_{hombiscale}+R_{hombioffsety},-1.482638R_{hombiscale}+R_{hombioffsetz}
41,1.353514R_{hombiscale}+R_{hombioffsetx},1.353514R_{hombiscale}+R_{hombioffsety},-10.691216R_{hombiscale}+R_{hombioffsetz}
42,4.870876R_{hombiscale}+R_{hombioffsetx},0.010000R_{hombiscale}+R_{hombioffsety},-8.517363R_{hombiscale}+R_{hombioffsetz}
43,2.183854R_{hombiscale}+R_{hombioffsetx},4.357702R_{hombiscale}+R_{hombioffsety},-8.517363R_{hombiscale}+R_{hombioffsetz}
44,4.357702R_{hombiscale}+R_{hombioffsetx},3.527362R_{hombiscale}+R_{hombioffsety},-7.173854R_{hombiscale}+R_{hombioffsetz}
45,1.353514R_{hombiscale}+R_{hombioffsetx},5.701216R_{hombiscale}+R_{hombioffsety},-6.343514R_{hombiscale}+R_{hombioffsetz}
46,-1.333514R_{hombiscale}+R_{hombioffsetx},5.701216R_{hombiscale}+R_{hombioffsety},-3.656486R_{hombiscale}+R_{hombioffsetz}
47,5.701216R_{hombiscale}+R_{hombioffsetx},-1.333514R_{hombiscale}+R_{hombioffsety},-3.656486R_{hombiscale}+R_{hombioffsetz}
48,4.870876R_{hombiscale}+R_{hombioffsetx},0.010000R_{hombiscale}+R_{hombioffsety},-8.517363R_{hombiscale}+R_{hombioffsetz}
49,5.701216R_{hombiscale}+R_{hombioffsetx},1.353514R_{hombiscale}+R_{hombioffsety},-6.343514R_{hombiscale}+R_{hombioffsetz}
50,-1.333514R_{hombiscale}+R_{hombioffsetx},5.701216R_{hombiscale}+R_{hombioffsety},-6.343514R_{hombiscale}+R_{hombioffsetz}
51,1.353514R_{hombiscale}+R_{hombioffsetx},-1.333514R_{hombiscale}+R_{hombioffsety},-10.691216R_{hombiscale}+R_{hombioffsetz}
52,4.870876R_{hombiscale}+R_{hombioffsetx},0.010000R_{hombiscale}+R_{hombioffsety},-8.517363R_{hombiscale}+R_{hombioffsetz}
53,2.183854R_{hombiscale}+R_{hombioffsetx},-4.337702R_{hombiscale}+R_{hombioffsety},-8.517363R_{hombiscale}+R_{hombioffsetz}
54,2.183854R_{hombiscale}+R_{hombioffsetx},-4.337702R_{hombiscale}+R_{hombioffsety},-1.482638R_{hombiscale}+R_{hombioffsetz}
55,3.527362R_{hombiscale}+R_{hombioffsetx},-4.850876R_{hombiscale}+R_{hombioffsety},-5.000000R_{hombiscale}+R_{hombioffsetz}
56,-4.337702R_{hombiscale}+R_{hombioffsetx},3.527362R_{hombiscale}+R_{hombioffsety},-2.826146R_{hombiscale}+R_{hombioffsetz}
57,-4.850876R_{hombiscale}+R_{hombioffsetx},0.010000R_{hombiscale}+R_{hombioffsety},-1.482638R_{hombiscale}+R_{hombioffsetz}
58,5.701216R_{hombiscale}+R_{hombioffsetx},-1.333514R_{hombiscale}+R_{hombioffsety},-3.656486R_{hombiscale}+R_{hombioffsetz}
59,3.527362R_{hombiscale}+R_{hombioffsetx},-2.163854R_{hombiscale}+R_{hombioffsety},-0.652298R_{hombiscale}+R_{hombioffsetz}
60,2.183854R_{hombiscale}+R_{hombioffsetx},-4.337702R_{hombiscale}+R_{hombioffsety},-1.482638R_{hombiscale}+R_{hombioffsetz}
61,3.527362R_{hombiscale}+R_{hombioffsetx},-4.850876R_{hombiscale}+R_{hombioffsety},-5.000000R_{hombiscale}+R_{hombioffsetz}
62,-4.337702R_{hombiscale}+R_{hombioffsetx},3.527362R_{hombiscale}+R_{hombioffsety},-2.826146R_{hombiscale}+R_{hombioffsetz}
63,-1.333514R_{hombiscale}+R_{hombioffsetx},1.353514R_{hombiscale}+R_{hombioffsety},0.691216R_{hombiscale}+R_{hombioffsetz}
64,-2.163854R_{hombiscale}+R_{hombioffsetx},4.357702R_{hombiscale}+R_{hombioffsety},-1.482638R_{hombiscale}+R_{hombioffsetz}
65,-4.850876R_{hombiscale}+R_{hombioffsetx},0.010000R_{hombiscale}+R_{hombioffsety},-1.482638R_{hombiscale}+R_{hombioffsetz}
66,-1.333514R_{hombiscale}+R_{hombioffsetx},-1.333514R_{hombiscale}+R_{hombioffsety},0.691216R_{hombiscale}+R_{hombioffsetz}
67,2.183854R_{hombiscale}+R_{hombioffsetx},-4.337702R_{hombiscale}+R_{hombioffsety},-1.482638R_{hombiscale}+R_{hombioffsetz}
68,-2.163854R_{hombiscale}+R_{hombioffsetx},-4.337702R_{hombiscale}+R_{hombioffsety},-1.482638R_{hombiscale}+R_{hombioffsetz}
69,1.353514R_{hombiscale}+R_{hombioffsetx},-1.333514R_{hombiscale}+R_{hombioffsety},0.691216R_{hombiscale}+R_{hombioffsetz}
70,-1.333514R_{hombiscale}+R_{hombioffsetx},5.701216R_{hombiscale}+R_{hombioffsety},-6.343514R_{hombiscale}+R_{hombioffsetz}
71,-4.337702R_{hombiscale}+R_{hombioffsetx},3.527362R_{hombiscale}+R_{hombioffsety},-2.826146R_{hombiscale}+R_{hombioffsetz}
72,-4.337702R_{hombiscale}+R_{hombioffsetx},3.527362R_{hombiscale}+R_{hombioffsety},-7.173854R_{hombiscale}+R_{hombioffsetz}
73,-1.333514R_{hombiscale}+R_{hombioffsetx},5.701216R_{hombiscale}+R_{hombioffsety},-3.656486R_{hombiscale}+R_{hombioffsetz}
74,2.183854R_{hombiscale}+R_{hombioffsetx},-4.337702R_{hombiscale}+R_{hombioffsety},-8.517363R_{hombiscale}+R_{hombioffsetz}
75,3.527362R_{hombiscale}+R_{hombioffsetx},-4.850876R_{hombiscale}+R_{hombioffsety},-5.000000R_{hombiscale}+R_{hombioffsetz}
76,-2.163854R_{hombiscale}+R_{hombioffsetx},-4.337702R_{hombiscale}+R_{hombioffsety},-8.517363R_{hombiscale}+R_{hombioffsetz}
77,-4.850876R_{hombiscale}+R_{hombioffsetx},0.010000R_{hombiscale}+R_{hombioffsety},-1.482638R_{hombiscale}+R_{hombioffsetz}
78,-5.681216R_{hombiscale}+R_{hombioffsetx},1.353514R_{hombiscale}+R_{hombioffsety},-3.656486R_{hombiscale}+R_{hombioffsetz}
79,2.183854R_{hombiscale}+R_{hombioffsetx},-4.337702R_{hombiscale}+R_{hombioffsety},-8.517363R_{hombiscale}+R_{hombioffsetz}
80,3.527362R_{hombiscale}+R_{hombioffsetx},-4.850876R_{hombiscale}+R_{hombioffsety},-5.000000R_{hombiscale}+R_{hombioffsetz}
81,3.527362R_{hombiscale}+R_{hombioffsetx},-2.163854R_{hombiscale}+R_{hombioffsety},-9.347702R_{hombiscale}+R_{hombioffsetz}
82,5.701216R_{hombiscale}+R_{hombioffsetx},-1.333514R_{hombiscale}+R_{hombioffsety},-6.343514R_{hombiscale}+R_{hombioffsetz}
83,-1.333514R_{hombiscale}+R_{hombioffsetx},-1.333514R_{hombiscale}+R_{hombioffsety},0.691216R_{hombiscale}+R_{hombioffsetz}
84,-2.163854R_{hombiscale}+R_{hombioffsetx},-4.337702R_{hombiscale}+R_{hombioffsety},-1.482638R_{hombiscale}+R_{hombioffsetz}
85,-4.850876R_{hombiscale}+R_{hombioffsetx},0.010000R_{hombiscale}+R_{hombioffsety},-1.482638R_{hombiscale}+R_{hombioffsetz}
86,-2.163854R_{hombiscale}+R_{hombioffsetx},-4.337702R_{hombiscale}+R_{hombioffsety},-8.517363R_{hombiscale}+R_{hombioffsetz}
87,1.353514R_{hombiscale}+R_{hombioffsetx},-1.333514R_{hombiscale}+R_{hombioffsety},-10.691216R_{hombiscale}+R_{hombioffsetz}
88,2.183854R_{hombiscale}+R_{hombioffsetx},-4.337702R_{hombiscale}+R_{hombioffsety},-8.517363R_{hombiscale}+R_{hombioffsetz}
89,-1.333514R_{hombiscale}+R_{hombioffsetx},-1.333514R_{hombiscale}+R_{hombioffsety},-10.691216R_{hombiscale}+R_{hombioffsetz}
90,-5.681216R_{hombiscale}+R_{hombioffsetx},-1.333514R_{hombiscale}+R_{hombioffsety},-3.656486R_{hombiscale}+R_{hombioffsetz}
91,1.353514R_{hombiscale}+R_{hombioffsetx},-5.681216R_{hombiscale}+R_{hombioffsety},-3.656486R_{hombiscale}+R_{hombioffsetz}
92,-2.163854R_{hombiscale}+R_{hombioffsetx},-4.337702R_{hombiscale}+R_{hombioffsety},-1.482638R_{hombiscale}+R_{hombioffsetz}
93,1.353514R_{hombiscale}+R_{hombioffsetx},-5.681216R_{hombiscale}+R_{hombioffsety},-6.343514R_{hombiscale}+R_{hombioffsetz}
94,-4.850876R_{hombiscale}+R_{hombioffsetx},0.010000R_{hombiscale}+R_{hombioffsety},-8.517363R_{hombiscale}+R_{hombioffsetz}
95,-4.337702R_{hombiscale}+R_{hombioffsetx},3.527362R_{hombiscale}+R_{hombioffsety},-7.173854R_{hombiscale}+R_{hombioffsetz}
96,-5.681216R_{hombiscale}+R_{hombioffsetx},-1.333514R_{hombiscale}+R_{hombioffsety},-6.343514R_{hombiscale}+R_{hombioffsetz}
97,-5.681216R_{hombiscale}+R_{hombioffsetx},1.353514R_{hombiscale}+R_{hombioffsety},-3.656486R_{hombiscale}+R_{hombioffsetz}
98,-3.507362R_{hombiscale}+R_{hombioffsetx},-2.163854R_{hombiscale}+R_{hombioffsety},-0.652298R_{hombiscale}+R_{hombioffsetz}
99,-2.163854R_{hombiscale}+R_{hombioffsetx},-4.337702R_{hombiscale}+R_{hombioffsety},-1.482638R_{hombiscale}+R_{hombioffsetz}
100,-5.681216R_{hombiscale}+R_{hombioffsetx},-1.333514R_{hombiscale}+R_{hombioffsety},-3.656486R_{hombiscale}+R_{hombioffsetz}
101,-3.507362R_{hombiscale}+R_{hombioffsetx},-4.850876R_{hombiscale}+R_{hombioffsety},-5.000000R_{hombiscale}+R_{hombioffsetz}
102,-2.163854R_{hombiscale}+R_{hombioffsetx},4.357702R_{hombiscale}+R_{hombioffsety},-8.517363R_{hombiscale}+R_{hombioffsetz}
103,-1.333514R_{hombiscale}+R_{hombioffsetx},1.353514R_{hombiscale}+R_{hombioffsety},-10.691216R_{hombiscale}+R_{hombioffsetz}
104,-4.850876R_{hombiscale}+R_{hombioffsetx},0.010000R_{hombiscale}+R_{hombioffsety},-8.517363R_{hombiscale}+R_{hombioffsetz}
105,-4.337702R_{hombiscale}+R_{hombioffsetx},3.527362R_{hombiscale}+R_{hombioffsety},-7.173854R_{hombiscale}+R_{hombioffsetz}
106,-2.163854R_{hombiscale}+R_{hombioffsetx},-4.337702R_{hombiscale}+R_{hombioffsety},-8.517363R_{hombiscale}+R_{hombioffsetz}
107,-3.507362R_{hombiscale}+R_{hombioffsetx},-4.850876R_{hombiscale}+R_{hombioffsety},-5.000000R_{hombiscale}+R_{hombioffsetz}
108,1.353514R_{hombiscale}+R_{hombioffsetx},-5.681216R_{hombiscale}+R_{hombioffsety},-6.343514R_{hombiscale}+R_{hombioffsetz}
109,-1.333514R_{hombiscale}+R_{hombioffsetx},-5.681216R_{hombiscale}+R_{hombioffsety},-3.656486R_{hombiscale}+R_{hombioffsetz}
110,-5.681216R_{hombiscale}+R_{hombioffsetx},-1.333514R_{hombiscale}+R_{hombioffsety},-6.343514R_{hombiscale}+R_{hombioffsetz}
111,-2.163854R_{hombiscale}+R_{hombioffsetx},-4.337702R_{hombiscale}+R_{hombioffsety},-8.517363R_{hombiscale}+R_{hombioffsetz}
112,-3.507362R_{hombiscale}+R_{hombioffsetx},-4.850876R_{hombiscale}+R_{hombioffsety},-5.000000R_{hombiscale}+R_{hombioffsetz}
113,-4.337702R_{hombiscale}+R_{hombioffsetx},-3.507362R_{hombiscale}+R_{hombioffsety},-7.173854R_{hombiscale}+R_{hombioffsetz}
114,-4.850876R_{hombiscale}+R_{hombioffsetx},0.010000R_{hombiscale}+R_{hombioffsety},-8.517363R_{hombiscale}+R_{hombioffsetz}
115,-2.163854R_{hombiscale}+R_{hombioffsetx},-4.337702R_{hombiscale}+R_{hombioffsety},-8.517363R_{hombiscale}+R_{hombioffsetz}
116,-1.333514R_{hombiscale}+R_{hombioffsetx},-1.333514R_{hombiscale}+R_{hombioffsety},-10.691216R_{hombiscale}+R_{hombioffsetz}




1,224,176,255
2,224,176,255
3,224,176,255
4,224,176,255
5,224,176,255
6,224,176,255
7,224,176,255
8,224,176,255
9,224,176,255
10,224,176,255
11,224,176,255
12,224,176,255
13,224,176,255
14,224,176,255
15,224,176,255
16,224,176,255
17,224,176,255
18,224,176,255
19,224,176,255
20,224,176,255
21,224,176,255
22,224,176,255
23,224,176,255
24,224,176,255
25,224,176,255
26,224,176,255
27,224,176,255
28,224,176,255
29,224,176,255
30,224,176,255
31,224,176,255
32,224,176,255
33,224,176,255
34,224,176,255
35,224,176,255
36,224,176,255
37,224,176,255
38,224,176,255
39,224,176,255
40,224,176,255
41,224,176,255
42,224,176,255
43,224,176,255
44,224,176,255
45,224,176,255
46,224,176,255
47,224,176,255
48,224,176,255
49,224,176,255
50,224,176,255
51,224,176,255
52,224,176,255
53,224,176,255
54,224,176,255
55,224,176,255
56,224,176,255
57,224,176,255
58,224,176,255
59,224,176,255
60,224,176,255
